Obj1_Feature1_binary,Obj1_Feature2_nominal,Obj1_Feature3_ordinal,Obj1_Feature4_numeric,Obj1_Feature5_binary,Obj1_Feature6_nominal,Obj1_Feature7_ordinal,Obj1_Feature8_numeric,Obj1_Feature9_binary,Obj1_Feature10_nominal,Obj1_Feature11_ordinal,Obj1_Feature12_numeric,Obj1_Feature13_binary,Obj1_Feature14_nominal,Obj1_Feature15_ordinal,Obj2_Feature1_binary,Obj2_Feature2_nominal,Obj2_Feature3_ordinal,Obj2_Feature4_numeric,Obj2_Feature5_binary,Obj2_Feature6_nominal,Obj2_Feature7_ordinal,Obj2_Feature8_numeric,Obj2_Feature9_binary,Obj2_Feature10_nominal,Obj2_Feature11_ordinal,Obj2_Feature12_numeric,Obj2_Feature13_binary,Obj2_Feature14_nominal,Obj2_Feature15_ordinal,Collision
0,B,Medium,-0.002628946126962302,0,C,Medium-Low,1.366860873605563,1,B,Medium-Low,-1.369618227798751,0,A,High,0,A,Medium-High,-1.3718380898634916,0,B,Medium-Low,-0.9579513690221195,0,A,Medium-High,-0.5109574232091739,0,B,Low,0
1,B,Medium-High,-1.8997880775438598,1,A,Low,-0.5808554801823993,1,C,Medium,-0.20089771858204467,1,A,High,1,C,High,-1.44985779049787,0,A,High,-1.0221723870743016,0,C,Medium-Low,-0.8582332283764861,0,B,High,0
0,C,Medium-High,-1.3316153414035294,1,A,Medium,-1.5567849870063724,1,A,Medium,-1.1760898214389952,1,A,Medium-High,1,B,Medium,-1.0288142026851854,0,A,High,-0.2286018884291293,1,C,Medium,-0.6336166832792008,1,C,Medium-High,0
0,C,High,-1.0362303158976778,0,A,Low,0.7454195854898941,0,A,Medium,-0.7901502759538445,0,A,Medium-High,0,A,High,0.8186892182992175,1,B,Medium-Low,-0.19790561490794376,0,B,Medium,-0.1508641000095896,0,A,Low,0
1,A,Medium,-0.026988068422446772,0,B,Low,0.4000128155932075,1,A,Low,-0.5582729895051672,0,A,High,1,C,Medium-Low,1.7530125555743006,1,A,High,-0.11117595981502802,0,C,Medium,-0.35042909565020514,1,C,Low,1
1,B,Medium,-0.9710856501465526,1,C,High,0.8786671500361602,0,B,Medium-Low,1.8422627340651074,1,B,High,0,C,Medium,-0.6552223214939082,0,B,Medium-Low,-0.11519051055360507,1,A,Medium-High,-0.5973677102636566,1,C,Medium-Low,1
0,A,Medium-Low,0.35178835857776697,0,C,Medium-High,0.05671224279404523,0,A,High,-2.0232717088583665,1,A,Medium-Low,1,B,Medium,0.45614807267332735,1,A,Low,0.4110838237007647,0,C,Medium-High,-0.9436437113525841,1,B,Low,0
0,C,Medium-High,-0.6882598004604193,1,A,High,0.7779104634559623,1,C,Medium-Low,1.0621285866166674,1,B,Medium,1,B,High,-1.0781428228556722,0,B,Low,0.7343597582340533,1,C,Medium-Low,-1.1862246442559523,1,B,Medium,0
0,B,Medium,-0.6735125598705615,0,A,High,0.6221546553662276,0,C,Low,-0.45369125364700164,0,B,Medium-Low,0,A,Medium-High,0.9411742260886429,0,C,High,0.7697981608290987,1,A,Medium,0.2948328980666725,1,A,High,1
0,B,Low,-1.184361869328574,1,B,Medium,0.6714307670755003,0,C,High,-0.5478102179989633,1,C,Medium,1,B,High,-0.005198536634350342,1,B,Medium-High,-1.630210840330575,0,C,Low,0.20585785611528887,0,C,Medium,0
1,C,Medium-Low,1.9381937211821854,1,C,Medium,-0.6549889983027771,0,A,High,0.004353167955079794,1,A,Medium-High,0,A,Medium,-0.6559002253406438,1,A,Medium,0.927132634337751,1,B,Low,0.8698403730805443,0,B,Medium,1
1,C,Low,1.9935868573005822,0,C,Medium-Low,0.5927728905326335,0,B,Low,-1.0968102254127392,0,C,High,0,B,Medium,0.8025702925366194,1,C,Low,1.627597996174924,0,A,High,-0.37783833929054683,0,C,High,1
0,B,Medium-Low,-0.18816493258799838,0,A,High,-0.28947334261799035,1,C,Low,-0.6212045850191468,1,C,Medium-High,0,B,Medium,0.18555662035199239,1,C,Medium,1.1102885562007392,0,C,Medium,-0.6298471324576688,1,A,Medium-Low,0
0,A,Low,1.950518834435998,1,C,Low,0.6840284789190397,0,C,Medium-Low,0.4078904268632245,1,C,Medium,1,A,Medium-High,-0.44948341076147524,0,B,Medium-High,-0.23745989367525683,1,B,Medium,-0.9744178125974154,1,A,Medium-High,1
1,A,Medium,-0.5942549089101974,1,A,High,1.4019300633765075,1,A,High,0.6292381129752378,0,C,Medium,1,B,High,-0.7054191522295692,1,C,Low,-0.5638132996270573,0,C,Medium-High,0.3377085706525358,0,B,High,1
1,A,High,-0.18024133846307128,1,B,Medium,-0.7925693200278676,1,C,Medium-Low,-0.1814713453740159,1,A,Medium-Low,0,C,Low,-1.018935716291892,0,C,Medium,-0.47594821627784856,1,A,Medium-Low,0.2273541201940912,1,A,Medium-Low,0
0,B,Medium-Low,-0.26927478026699037,0,C,Low,1.0346406534810706,1,B,High,0.06744818446466593,1,A,High,1,C,Medium-Low,0.2277938799244182,1,A,High,-1.2419246116784113,0,B,Low,0.835528810811307,1,C,Low,1
1,A,High,-0.3740114816343185,0,A,High,0.33015168121207045,1,B,Low,-2.0560096746743217,0,C,Medium,0,C,Medium-High,-0.5661096625925752,0,C,Medium-Low,-0.8486715070461687,1,A,Medium-High,-1.8682806808837908,1,B,Medium-Low,0
0,B,Medium-High,-1.024381583183636,0,B,Medium-High,-1.6245379679159277,1,C,Medium-Low,-0.9224345958398016,1,C,High,0,B,Low,0.2125398990177261,0,B,Low,0.440128255823801,0,C,Low,0.796554770460245,0,C,Low,0
1,B,High,-1.2713538517381078,0,C,Medium-Low,0.15156227672082656,1,A,Medium-Low,0.9762708983148971,1,A,Low,1,B,Medium,1.5162630314735392,0,C,Medium-Low,-2.2119435067412057,0,B,Medium,0.7155079910651452,1,B,Low,0
0,C,Medium-High,3.162113953376161,1,B,High,0.3098095822995264,1,A,Low,1.400680191278288,0,A,Low,1,B,High,3.085747544987379,1,B,High,0.6084091586231699,0,B,High,-0.6280008029187102,1,A,Medium-Low,1
0,C,Medium-Low,-0.5255675292183893,0,A,Medium-High,-1.4028205075103342,0,B,Medium,-0.8471926119442184,0,C,High,0,B,Low,-1.3467592136722715,0,A,Medium-Low,-0.1083815433011917,0,C,Medium-Low,0.8700010123408806,0,A,Medium-Low,0
1,B,Medium-Low,0.8481220519078881,1,A,Medium,0.8982895850677133,1,C,Low,0.045549822520281454,1,C,Medium-Low,1,C,Medium,1.0289165191642857,0,B,Medium-Low,0.8350180778316695,1,C,High,-0.7179593079659775,0,B,Medium,1
1,B,Medium-High,-1.0198432989272748,1,C,Medium-High,-1.1168905070739057,0,B,High,0.9224969104855731,0,C,Medium-Low,0,B,Medium-Low,-1.0104284101478207,0,B,Medium-High,-0.13394472652486475,1,A,Medium,-0.7750782236458846,0,C,Low,0
1,C,High,-1.5821466639076949,0,A,Low,-0.8003675515534302,1,A,Medium-High,-0.3261597802060673,1,C,Medium-Low,1,B,Medium,-1.3451910533890052,1,B,Medium-High,-0.7339111624912561,1,B,Medium-Low,-0.7040557778044154,0,A,Low,0
1,A,Low,0.18878547959755795,1,A,Medium-High,-0.6594534556577858,1,A,Medium-High,-1.2437102813315297,0,B,Low,0,B,Medium,-0.3531222477053575,1,C,Medium-High,0.5586734986674068,0,A,High,-0.5732839196906411,1,B,Medium,0
0,C,Medium-Low,2.180923005374581,1,A,Medium,-0.2731384168534878,1,B,Medium-High,-0.4826978785434614,0,B,Medium-Low,0,B,High,-0.582088934097863,1,C,Low,0.41360297631648385,1,B,Medium-Low,0.13126435671804124,1,C,Medium,1
1,C,Medium-High,0.24730064291095985,1,B,Low,0.11581844445703933,0,B,Medium-Low,-0.44042122499351366,0,C,Low,1,C,Medium,-0.9947210958026643,0,B,Low,0.4604185396605431,1,A,High,1.259013075350502,0,B,High,1
0,A,High,0.08963817865850222,0,B,Medium-High,-2.2134158632427283,0,A,High,-0.9636531591709588,1,C,Medium-High,0,A,High,-0.061520409044784265,1,C,High,-0.3924348894050323,0,A,Medium-Low,-0.5217027000185505,1,A,High,0
1,B,High,0.6600391040832412,1,A,Medium-High,-1.2648069568914457,1,C,Medium-High,0.39613423822820887,1,C,Medium-Low,1,A,Medium-Low,-1.294156368969264,0,C,Medium,-0.19520832875924457,1,C,Low,0.5207529384222224,1,C,Medium-Low,0
0,A,High,0.8965750031846774,0,B,High,0.5791846034371614,1,C,Low,-0.9672915404561943,1,B,High,0,A,Medium,-1.3090107069847507,0,A,Low,-0.08230216181925153,0,C,Low,-0.2663252741390314,0,A,Medium-High,0
0,B,High,2.0628074044961653,0,C,Low,-0.38185661199403037,1,C,Low,1.1086776540665957,1,A,Medium-High,0,C,Medium-High,-1.019262304669074,0,C,Medium,0.004487783045556287,1,A,Low,-0.28368711671068153,0,B,Medium,1
0,B,Medium,-0.12262768951237653,1,C,Medium,0.30601640329390684,0,C,Low,0.44485228772822777,0,C,Medium,1,C,High,0.2801808513750599,1,C,High,-0.8161160537408298,1,A,Low,1.0308846269285483,0,C,Low,1
1,B,Low,0.7958948837380703,0,C,Medium-High,0.9894317304072852,0,C,High,0.03805690282947107,0,A,Medium,0,C,Medium,0.03589403094416117,1,A,High,-0.32632811175452775,1,A,Low,-0.7278974728229602,1,B,Medium,1
0,B,Medium-Low,-0.26643533919122425,1,A,Medium-High,-0.6161744599409579,0,C,Medium-High,0.40165662323287354,1,A,Low,1,C,Medium-High,1.5611159796927727,1,C,High,-0.4688411509461503,1,B,Medium-High,-1.413808289040507,0,B,Medium-High,0
1,A,Medium-High,-0.09077663176157637,0,B,Medium,-0.6723459478797229,1,A,Medium-High,-0.4080069241892196,0,A,Medium,0,A,Medium-High,-0.3089587252953076,1,A,Medium-High,-2.1254017648137182,1,C,Medium-High,-1.328717094936183,0,A,Medium-High,0
0,C,Low,-1.4383522566452955,1,A,Medium-High,-1.040059725099885,1,C,Medium-High,-0.5162263518446317,1,A,Low,1,C,Medium-Low,-0.04094142777279243,1,A,Medium,-0.44604687426653045,0,C,Medium-High,1.2719186452719742,1,C,Low,0
1,C,Low,0.472581308012986,0,B,Medium-Low,-0.032640679577662535,1,C,Medium-Low,-1.5039549937214627,0,C,Medium-High,0,A,Medium-Low,-0.034047655806069506,1,A,Medium-Low,-1.7898068703865753,0,B,Low,0.27797941985881375,1,B,High,0
1,A,Medium,-1.044212504083016,0,C,Medium,0.9958458900910994,1,A,Medium-High,0.13631128597838696,0,C,Medium-High,0,B,Low,0.7055034314220431,0,C,High,0.5495481335287992,1,B,Medium-High,0.2677628891774705,0,C,Medium,1
0,A,High,0.12219246216107203,1,A,Medium-Low,-0.688166468431226,0,B,Medium-High,-1.3179720341581456,1,B,Medium,1,A,Medium,1.1241208018894189,0,C,Medium-Low,0.84572652725205,1,A,High,-0.6670675498137801,1,A,Low,0
0,A,High,0.9021002853249015,0,B,Low,-0.11479554895894391,1,A,High,-1.0443550925179677,0,B,Medium-High,0,A,Medium-Low,-0.47791700205960586,1,B,Medium-High,0.5773186057646476,1,B,Medium-High,0.7983732299177757,0,B,Medium,1
0,A,Low,-0.712356217757285,0,B,Medium,0.2798854390944895,1,A,Medium,-0.5431454615850546,0,A,Medium-Low,0,B,Medium,-1.161376576196038,0,C,Medium-High,0.20141189628077136,1,B,Low,-0.44846832760883754,1,A,Medium-High,0
1,A,Medium,-0.45487067034157785,1,B,Medium-Low,0.9154086287443711,1,C,High,0.36442375587217213,0,B,Low,0,A,High,2.663081520862676,0,C,Medium,0.3930057154355242,0,C,Medium-High,1.2967138326785166,1,A,Low,1
1,C,Medium-Low,2.9815282343252116,1,A,Medium-Low,0.29401724424795195,0,A,Medium-Low,0.7301574417310983,0,B,Medium-High,1,C,Medium-High,1.693007408596801,0,B,Medium-Low,1.7276286119355946,0,A,Medium-Low,1.3932696278277186,1,A,Medium,1
0,A,Medium,0.949593092763486,1,A,Medium-High,0.663544749343067,0,B,Medium,-1.5217495890304136,1,B,Medium,1,C,Medium-High,-2.39575360923992,0,B,Medium-High,-0.20857241725413023,1,B,Medium,1.196244436989898,1,C,Low,0
0,A,Medium-High,-1.2379529906833668,0,A,Medium-Low,0.8224664971721491,1,A,Medium-Low,-0.1904468331386143,0,A,Medium-High,1,B,Low,0.5473715173047473,0,B,High,-1.6984766886120903,0,C,Medium-Low,-1.758263488749778,1,C,Medium-Low,0
1,C,Medium-Low,-0.9766353362161359,0,A,Medium-Low,-0.04347037618582401,0,A,Medium-Low,0.29942160398219525,1,B,Medium,0,A,Medium,-0.37002887818965113,0,A,Medium,-0.8632888578817524,1,C,Low,-1.7174750437562514,1,C,High,0
1,A,High,0.13189540958007176,0,B,Low,0.4838632757554196,0,C,Medium-High,-1.436815973792578,1,C,High,0,C,Medium-Low,0.6755448257521718,0,C,Medium,1.4194189779890776,0,B,Medium-Low,0.8284843259388877,1,A,Low,1
0,C,Medium-High,0.4378647292228155,1,B,Medium-Low,0.9327258429899491,1,A,High,-0.12508699578329435,0,A,Medium-Low,0,C,High,0.05831208885125512,0,A,High,0.770831480268064,0,C,Low,2.421473035968009,0,A,High,1
0,A,Low,0.14367952902567263,1,C,Low,-0.4927404783931236,1,B,Medium-Low,0.349654988914945,1,C,Medium-Low,0,A,High,-0.7223359892012817,0,A,Medium-Low,1.1462819449941577,1,C,High,-1.1907872633754413,0,C,Medium-Low,0
